schoolid,schoolname,Cohort,LT_Emp,Bar_FTLT,Bar_FTST,Bar_PTLT,Bar_PTST,Bar_Emp,JDA_FTLT,JDA_FTST,JDA_PTLT,JDA_PTST,JDA_Emp,Prof_FTLT,Prof_FTST,Prof_PTLT,Prof_PTST,Prof_Emp,Nprof_FTLT,Nprof_FTST,Nprof_PTLT,Nprof_PTST,Nprof_Emp,Undet_FTLT,Undet_FTST,Undet_PTLT,Undet_PTST,Undet_Emp,GradSch_FT,GradSch,Emp_Def,Unemp_NS,Unemp_Seek,Emp_Stat_Unk,Total_Grads,FundBar_FTLT,FundBar_FTST,FundBar_PTLT,FundBar_PTST,FundBar_Emp,LawFund_LT,LawFund_ST,FundJDA_FTLT,FundJDA_FTST,FundJDA_PTLT,FundJDA_PTST,FundJDA_Emp,FundProf_FTLT,FundProf_FTST,FundProf_PTLT,FundProf_PTST,FundProf_Emp,FundNprof_FTLT,FundNprof_FTST,FundNprof_PTLT,FundNprof_PTST,FundNprof_Emp,Funded_FTLT,Funded_FTST,Funded_PTLT,Funded_PTST,Funded_Emp,Solo_FTLT,Solo_FTST,Solo_PTLT,Solo_PTST,Solo_Emp,Solo_LT,Solo_ST,Sz_1_10_FTLT,Sz_1_10_FTST,Sz_1_10_PTLT,Sz_1_10_PTST,Sz_1_10_Emp,Sz_2_10_LT,Sz_2_10_ST,Sz_11_25_FTLT,Sz_11_25_FTST,Sz_11_25_PTLT,Sz_11_25_PTST,Sz_11_25_Emp,Sz_11_25_LT,Sz_11_25_ST,Sz_26_50_FTLT,Sz_26_50_FTST,Sz_26_50_PTLT,Sz_26_50_PTST,Sz_26_50_Emp,Sz_26_50_LT,Sz_26_50_ST,Sz_51_100_FTLT,Sz_51_100_FTST,Sz_51_100_PTLT,Sz_51_100_PTST,Sz_51_100_Emp,Sz_51_100_LT,Sz_51_100_ST,Sz_101_250_FTLT,Sz_101_250_FTST,Sz_101_250_PTLT,Sz_101_250_PTST,Sz_101_250_Emp,Sz_101_250_LT,Sz_101_250_ST,Sz_251_500_FTLT,Sz_251_500_FTST,Sz_251_500_PTLT,Sz_251_500_PTST,Sz_251_500_Emp,Sz_251_500_LT,Sz_251_500_ST,Sz_501up_FTLT,Sz_501up_FTST,Sz_501up_PTLT,Sz_501up_PTST,Sz_501up_Emp,Sz_501up_LT,Sz_501up_ST,Sz_Unk_FTLT,Sz_Unk_FTST,Sz_Unk_PTLT,Sz_Unk_PTST,Sz_Unk_Emp,Sz_Unk_LT,Sz_Unk_ST,BsInd_FTLT,BsInd_FTST,BsInd_PTLT,BsInd_PTST,BsInd_Emp,BsInd_LT,BsInd_ST,Gov_FTLT,Gov_FTST,Gov_PTLT,Gov_PTST,Gov_Emp,Gov_LT,Gov_St,Pub_FTLT,Pub_FTST,Pub_PTLT,Pub_PTST,Pub_Emp,Pub_LT,Pub_ST,FedClk_FTLT,FedClk_FTST,FedClk_PTLT,FedClk_PTST,FedClk_Emp,FedClk_LT,FedClk_ST,LocClk_FTLT,LocClk_FTST,LocClk_PTLT,LocClk_PTST,LocClk_Emp,LocClk_LT,LocClk_ST,IntlClk,IntlClk_FTLT,IntlClk_FTST,IntlClk_PTLT,IntlClk_PTST,TribalClk,TribalClk_FTLT,TribalClk_FTST,TribalClk_PTLT,TribalClk_PTST,OthClk_FTLT,OthClk_FTST,OthClk_PTLT,OthClk_PTST,OthClk_Emp,Acad_FTLT,Acad_FTST,Acad_PTLT,Acad_PTST,Acad_Emp,Acad_LT,Acad_ST,Unk_FTLT,Unk_FTST,Unk_PTLT,Unk_PTST,Unk_Emp,Total_FTLT,Total_FTST,Total_PTLT,Total_PTST,Total_Emp_Type,Total_LT,Total_ST,State_Emp1,State_Emp1_Num,State_Emp2,State_Emp2_Num,State_Emp3,State_Emp3_Num,Foreign_Emp_Num
00171000,Loyola University-Chicago,2016,,120,6,1,3,130,31,1,6,5,43,6,0,1,2,9,0,1,0,0,1,0,0,0,0,0,5,,1,2,15,2,209,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,35,2,3,3,43,,,13,1,1,2,17,,,12,0,0,0,12,,,1,0,0,0,1,,,6,2,0,0,8,,,9,0,0,0,9,,,20,0,0,1,21,,,0,0,0,0,0,,,33,2,3,2,40,,,16,1,0,0,17,,,4,0,1,2,7,,,2,0,0,0,2,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,158,8,8,10,184,,,IL,149,CA,6,DC,6,0
00171000,Loyola University-Chicago,2017,,138,4,1,1,144,34,0,3,2,39,1,0,1,0,2,1,0,3,0,4,0,0,0,0,0,6,,0,4,23,0,222,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,38,0,3,2,43,,,18,0,0,0,18,,,7,0,0,0,7,,,2,0,0,0,2,,,2,0,0,0,2,,,8,0,0,0,8,,,25,0,0,0,25,,,0,0,0,0,0,,,30,2,3,1,36,,,16,1,0,0,17,,,13,0,1,0,14,,,5,1,0,0,6,,,7,0,0,0,7,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,3,,,0,0,0,0,0,174,4,8,3,189,,,IL,155,CA,6,DC,3,5
00171000,Loyola University-Chicago,2018,,119,2,0,1,122,46,1,3,0,50,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,,3,3,9,1,193,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,0,2,0,28,,,17,0,0,0,17,,,10,0,0,0,10,,,3,0,0,0,3,,,3,0,0,0,3,,,7,0,0,0,7,,,23,0,0,0,23,,,0,0,0,0,0,,,42,1,0,1,44,,,25,2,1,0,28,,,10,0,1,0,11,,,0,0,0,0,0,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,168,3,4,1,176,,,IL,144,CA,4,MA,3,2
00173700,Northern Illinois University,2015,,60,0,2,0,62,15,0,4,0,19,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,2,,0,3,7,3,101,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,3,,,25,0,3,0,28,,,5,0,0,0,5,,,3,0,0,0,3,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,9,0,1,0,10,,,22,0,1,0,23,,,4,0,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,80,0,6,0,86,,,IL,75,WI,4,IN,2,0
00173700,Northern Illinois University,2016,,52,0,0,0,52,14,0,2,1,17,1,0,0,0,1,4,0,1,0,5,0,0,0,0,0,4,,1,0,4,3,88,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,,,28,0,1,0,29,,,5,0,0,0,5,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,9,0,1,1,11,,,22,0,1,0,23,,,5,0,0,0,5,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,72,0,3,1,76,,,IL,66,WI,2,CO,1,0
00173700,Northern Illinois University,2017,,42,0,0,0,42,11,0,1,1,13,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,,0,1,6,3,70,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,,,14,0,1,1,16,,,9,0,0,0,9,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,4,1,1,0,6,,,13,0,0,0,13,,,9,0,0,0,9,,,1,0,0,0,1,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,55,1,2,1,59,,,IL,50,WI,3,MD,1,0
00173700,Northern Illinois University,2018,,43,0,0,0,43,8,2,1,1,12,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,2,,0,3,13,1,77,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,0,1,20,,,6,0,0,0,6,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,8,2,1,0,11,,,13,0,1,0,14,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,53,2,2,1,58,,,IL,48,WI,3,CA,2,0
00173900,Northwestern University,2015,,234,0,1,0,235,21,0,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,3,1,12,0,288,8,1,0,4,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,4,13,0,0,0,0,0,,,7,0,1,0,8,,,4,1,0,2,7,,,2,0,0,0,2,,,2,0,0,1,3,,,8,0,0,0,8,,,23,0,0,0,23,,,148,0,0,0,148,,,0,0,0,0,0,,,25,0,0,0,25,,,7,0,0,1,8,,,12,0,0,0,12,,,21,0,0,0,21,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,264,1,1,4,270,,,IL,106,NY,49,CA,41,7
00173900,Northwestern University,2016,,203,0,2,0,205,19,1,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,1,0,10,0,249,8,0,0,2,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,10,0,0,0,0,0,,,3,0,1,0,4,,,3,0,1,0,4,,,2,0,0,0,2,,,5,0,0,0,5,,,4,0,0,0,4,,,7,0,0,0,7,,,142,0,0,0,142,,,0,0,0,0,0,,,17,1,0,0,18,,,11,0,0,1,12,,,13,0,0,0,13,,,18,0,0,0,18,,,4,0,0,1,5,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,231,1,2,2,236,,,IL,103,NY,55,CA,22,3
00173900,Northwestern University,2017,,204,0,0,1,205,24,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,5,2,248,4,0,0,1,5,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,6,0,0,0,0,0,,,5,0,0,1,6,,,1,0,0,0,1,,,2,0,0,0,2,,,3,0,0,0,3,,,6,0,0,0,6,,,9,0,0,0,9,,,137,0,0,0,137,,,0,0,0,0,0,,,25,0,0,3,28,,,9,0,0,0,9,,,8,0,0,1,9,,,19,0,0,0,19,,,7,0,0,0,7,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,233,0,0,5,238,,,IL,96,NY,56,CA,29,6
00173900,Northwestern University,2018,,205,1,0,0,206,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,4,1,229,5,0,0,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,2,0,0,0,2,,,2,0,0,0,2,,,2,0,0,0,2,,,3,0,0,0,3,,,4,0,0,0,4,,,6,0,0,0,6,,,8,0,0,0,8,,,143,0,0,0,143,,,0,0,0,0,0,,,8,0,0,0,8,,,10,0,0,0,10,,,10,0,0,0,10,,,16,1,0,0,17,,,4,0,0,0,4,,,,,,,,,,,,,1,0,0,0,1,3,0,0,0,3,,,0,0,0,0,0,222,1,0,0,223,,,IL,95,NY,45,CA,24,12
00175800,Southern Illinois University-Carbondale,2015,,56,0,2,2,60,8,2,0,1,11,4,0,3,0,7,2,1,0,0,3,0,0,0,0,0,1,,0,0,15,1,99,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,,24,0,1,1,26,,,5,0,0,0,5,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,1,1,,,16,3,1,0,20,,,14,0,3,0,17,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,1,,,0,0,0,0,0,70,3,5,4,82,,,IL,48,MO,10,KY,3,1
00175800,Southern Illinois University-Carbondale,2016,,67,1,0,1,69,14,1,0,1,16,1,0,0,0,1,2,1,0,0,3,0,0,0,0,0,4,,2,2,17,2,117,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,,,33,1,0,1,35,,,5,0,0,0,5,,,1,0,0,0,1,,,1,1,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,6,0,0,1,7,,,26,1,0,0,27,,,3,0,0,0,3,,,3,0,0,0,3,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,2,,,0,0,0,0,0,84,3,0,3,90,,,IL,55,MO,12,TX,4,0
00175800,Southern Illinois University-Carbondale,2017,,64,3,0,0,67,4,1,1,0,6,8,0,2,0,10,1,0,1,0,2,0,0,0,0,0,3,,3,2,19,4,116,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,30,1,2,0,33,,,3,0,0,0,3,,,3,0,0,0,3,,,2,0,0,0,2,,,3,0,0,0,3,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,7,0,0,0,7,,,15,1,1,0,17,,,5,1,0,0,6,,,2,0,0,0,2,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,1,1,1,0,3,77,4,4,0,85,,,IL,52,MO,16,IN,3,0
00175800,Southern Illinois University-Carbondale,2018,,64,2,0,0,66,11,0,3,0,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,,4,1,20,2,110,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,24,0,1,0,25,,,9,0,0,0,9,,,5,0,0,0,5,,,1,0,0,0,1,,,5,0,0,0,5,,,2,0,0,0,2,,,2,1,0,0,3,,,0,0,0,0,0,,,5,0,0,0,5,,,18,0,1,0,19,,,0,0,0,0,0,,,0,2,0,0,2,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,1,0,1,0,2,76,3,3,0,82,,,IL,43,MO,22,IN,3,0
00177400,University of Chicago,2015,,178,0,0,1,179,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,2,0,196,6,5,0,0,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,11,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,7,0,0,0,7,,,22,0,0,0,22,,,105,0,0,0,105,,,0,0,0,0,0,,,3,1,0,2,6,,,5,1,0,0,6,,,7,4,0,0,11,,,28,0,0,0,28,,,6,0,0,0,6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,184,6,0,2,192,,,IL,68,NY,43,CA,17,4
00177400,University of Chicago,2016,,201,0,0,0,201,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,215,10,0,0,0,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,,,1,0,0,0,1,,,4,0,0,0,4,,,4,0,0,0,4,,,3,0,0,0,3,,,6,0,0,0,6,,,19,0,0,0,19,,,107,0,0,0,107,,,0,0,0,0,0,,,3,0,0,0,3,,,12,0,0,0,12,,,14,0,0,0,14,,,36,0,0,0,36,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,215,0,0,0,215,,,IL,73,NY,48,CA,25,1
00177400,University of Chicago,2017,,197,0,0,0,197,4,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,2,1,214,8,0,0,0,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,2,0,0,0,2,,,8,0,0,0,8,,,132,0,0,0,132,,,0,0,0,0,0,,,4,0,0,0,4,,,6,0,0,0,6,,,10,0,0,0,10,,,45,0,0,0,45,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,210,0,0,0,210,,,IL,75,NY,37,CA,26,2
00177400,University of Chicago,2018,,188,0,0,0,188,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,2,0,206,10,0,0,0,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,3,0,0,0,3,,,4,0,0,0,4,,,7,0,0,0,7,,,10,0,0,0,10,,,97,0,0,0,97,,,0,0,0,0,0,,,8,0,0,0,8,,,5,0,0,0,5,,,10,0,0,0,10,,,49,0,0,0,49,,,7,0,0,0,7,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,202,0,0,0,202,,,IL,62,NY,40,CA,24,2
00177500,University of Illinois,2015,,118,0,1,1,120,14,2,2,1,19,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,,2,5,17,1,181,10,2,0,0,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,12,0,0,0,0,0,,,16,0,1,1,18,,,8,0,0,0,8,,,6,1,0,0,7,,,7,0,0,0,7,,,9,0,0,0,9,,,10,0,0,0,10,,,26,0,0,0,26,,,0,0,0,0,0,,,19,1,1,0,21,,,23,1,1,1,26,,,4,0,0,0,4,,,7,1,0,0,8,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,5,0,0,1,6,,,0,0,0,0,0,143,4,3,3,153,,,IL,112,TX,5,NY,4,3
00177500,University of Illinois,2016,,131,0,0,0,131,13,1,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,2,8,2,166,0,1,0,0,1,,,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,1,0,0,0,1,,,14,0,0,2,16,,,14,0,0,0,14,,,9,0,0,0,9,,,5,0,0,0,5,,,12,0,0,0,12,,,10,0,0,0,10,,,34,0,0,0,34,,,0,0,0,0,0,,,16,0,1,0,17,,,15,1,0,0,16,,,2,1,0,0,3,,,5,0,0,0,5,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,4,2,0,0,6,,,0,0,0,0,0,145,4,1,2,152,,,IL,109,CA,7,MO,6,4
00177500,University of Illinois,2017,,111,0,0,0,111,12,1,0,0,13,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,,0,4,9,0,142,0,1,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,21,0,0,0,21,,,8,0,0,0,8,,,5,0,0,0,5,,,2,0,0,0,2,,,6,0,0,0,6,,,10,0,0,0,10,,,20,0,0,0,20,,,0,0,0,0,0,,,15,1,0,0,16,,,16,1,0,0,17,,,2,0,0,0,2,,,9,0,0,0,9,,,8,0,0,0,8,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,125,2,0,0,127,,,IL,88,CA,10,DC,4,2
00177500,University of Illinois,2018,,118,1,0,0,119,19,0,1,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,1,2,4,0,149,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,1,0,20,,,12,0,0,0,12,,,8,0,0,0,8,,,3,0,0,0,3,,,9,0,0,0,9,,,7,0,0,0,7,,,23,0,0,0,23,,,0,0,0,0,0,,,16,1,0,0,17,,,23,0,0,0,23,,,7,0,0,0,7,,,2,0,0,0,2,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,3,0,0,1,4,,,0,0,0,0,0,137,1,1,1,140,,,IL,99,CA,6,MI,6,3
00177608,University of Illinois Chicago School of Law,2015,,194,14,6,2,216,52,6,4,3,65,14,1,3,1,19,3,0,1,1,5,0,0,0,0,0,9,,4,5,46,12,381,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,,,78,3,5,4,90,,,23,2,0,0,25,,,16,0,1,1,18,,,7,0,0,0,7,,,6,0,0,0,6,,,4,0,1,0,5,,,13,0,1,0,14,,,0,0,0,0,0,,,56,14,4,1,75,,,33,1,2,0,36,,,6,1,0,0,7,,,5,0,0,0,5,,,9,0,0,0,9,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,263,21,14,7,305,,,IL,262,WI,6,CA,5,1
00177608,University of Illinois Chicago School of Law,2016,,153,8,1,0,162,41,21,10,1,73,5,1,0,0,6,2,0,2,0,4,0,0,0,0,0,7,,1,4,36,2,296,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,3,,,68,1,6,1,76,,,29,1,2,0,32,,,9,1,0,0,10,,,9,0,0,0,9,,,2,0,1,0,3,,,4,0,0,0,4,,,6,0,0,0,6,,,0,0,0,0,0,,,21,26,4,0,51,,,37,1,0,0,38,,,6,0,0,0,6,,,0,0,0,0,0,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,3,0,0,1,4,,,0,0,0,0,0,201,30,13,2,246,,,IL,218,CA,4,IN,4,0
00177608,University of Illinois Chicago School of Law,2017,,161,5,2,2,170,43,7,3,3,56,9,0,1,1,11,2,0,3,0,5,0,0,0,0,0,3,,2,4,31,2,285,0,0,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,14,,,67,0,3,2,72,,,14,0,1,0,15,,,11,0,0,0,11,,,4,0,1,0,5,,,3,0,0,0,3,,,4,2,0,0,6,,,5,0,0,0,5,,,0,0,0,0,0,,,36,9,3,3,51,,,36,1,1,0,38,,,6,0,0,1,7,,,2,0,0,0,2,,,8,0,0,0,8,,,,,,,,,,,,,0,0,0,0,0,5,0,1,0,6,,,0,0,0,0,0,215,12,10,6,243,,,IL,212,CA,3,MN,3,1
00177608,University of Illinois Chicago School of Law,2018,,151,7,1,0,159,33,14,4,1,52,12,1,3,0,16,1,1,5,0,7,0,0,0,1,1,2,,6,3,23,3,274,1,0,0,0,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,0,0,4,,,54,0,4,1,59,,,28,0,1,0,29,,,10,0,0,0,10,,,4,1,0,0,5,,,4,0,0,0,4,,,7,0,0,0,7,,,7,0,0,0,7,,,0,0,0,0,0,,,39,20,7,0,66,,,29,1,0,0,30,,,2,1,0,0,3,,,3,0,0,0,3,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,2,0,2,0,4,,,0,0,0,1,1,198,23,14,2,237,,,IL,208,MI,5,CA,3,1
00180500,Indiana Tech Law School,2016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,IL,109,CA,7,MO,6,0
00180900,Indiana University - Bloomington,2015,,128,4,0,0,132,28,1,1,2,32,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,2,,2,0,20,3,198,0,0,0,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,2,,,26,0,0,0,26,,,9,0,0,0,9,,,5,0,0,0,5,,,3,0,0,0,3,,,10,0,0,0,10,,,7,0,0,0,7,,,14,0,0,0,14,,,5,1,0,1,7,,,25,3,0,1,29,,,24,0,0,1,25,,,7,0,0,2,9,,,6,1,0,0,7,,,10,0,0,1,11,,,,,,,,,,,,,0,0,0,0,0,4,0,1,2,7,,,0,0,0,0,0,157,5,1,8,171,,,IN,64,IL,25,NY,10,5
00180900,Indiana University - Bloomington,2016,,133,1,2,4,140,24,3,0,0,27,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,3,,2,2,9,1,191,0,0,0,0,0,,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,2,,,18,0,1,3,22,,,7,0,0,0,7,,,7,0,0,0,7,,,3,0,0,0,3,,,11,0,0,0,11,,,6,0,0,0,6,,,19,0,0,0,19,,,4,0,0,0,4,,,29,3,0,1,33,,,29,0,1,1,31,,,6,1,0,2,9,,,5,0,0,0,5,,,12,0,0,0,12,,,,,,,,,,,,,0,0,0,0,0,2,0,0,1,3,,,0,0,0,0,0,160,4,2,8,174,,,IN,72,IL,21,NY,9,3
00180900,Indiana University - Bloomington,2017,,119,1,5,2,127,22,0,0,0,22,2,0,0,0,2,0,0,0,1,1,0,0,0,1,1,4,,1,0,16,1,177,0,0,0,1,1,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,3,,,15,1,2,1,19,,,13,0,0,0,13,,,3,0,1,0,4,,,2,0,0,0,2,,,12,0,0,0,12,,,9,0,0,0,9,,,20,0,0,0,20,,,2,0,0,0,2,,,20,0,0,2,22,,,27,0,1,1,29,,,7,0,0,1,8,,,3,0,0,0,3,,,3,0,1,0,4,,,,,,,,,,,,,0,0,0,0,0,4,0,0,1,5,,,0,0,0,0,0,143,1,5,6,155,,,IN,67,IL,22,NY,7,4
00180900,Indiana University - Bloomington,2018,,111,1,0,0,112,20,2,0,5,27,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,,0,0,9,2,155,0,0,0,2,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,,,14,0,0,2,16,,,4,0,0,0,4,,,6,1,0,0,7,,,3,0,0,0,3,,,12,0,0,0,12,,,10,0,0,0,10,,,27,0,0,0,27,,,1,0,0,0,1,,,19,2,0,4,25,,,26,0,0,0,26,,,1,0,0,0,1,,,4,0,0,0,4,,,5,0,0,1,6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,133,3,0,7,143,,,IN,55,IL,32,DC,10,2
